created_at,TextPivot,Count of Number of Records
28/4/2020,workers,1726
28/4/2020,virus,1099
28/4/2020,vaccine,587
28/4/2020,total,760
28/4/2020,testing,1067
28/4/2020,test,655
28/4/2020,support,1714
28/4/2020,stop,570
28/4/2020,stay,852
28/4/2020,spread,1095
28/4/2020,social,907
28/4/2020,safe,754
28/4/2020,risk,748
28/4/2020,response,938
28/4/2020,reported,654
28/4/2020,public,821
28/4/2020,positive,966
28/4/2020,patients,974
28/4/2020,pandemic.,1134
28/4/2020,pandemic,2555
28/4/2020,number,777
28/4/2020,medical,654
28/4/2020,lockdown,1860
28/4/2020,lives,1012
28/4/2020,impact,752
28/4/2020,Health,931
28/4/2020,health,1940
28/4/2020,global,608
28/4/2020,getting,651
28/4/2020,fight,1004
28/4/2020,face,674
28/4/2020,died,841
28/4/2020,deaths,1871
28/4/2020,death,873
28/4/2020,data,656
28/4/2020,crisis,969
28/4/2020,confirmed,849
28/4/2020,cases,3293
28/4/2020,care,1427
22/4/2020,workers,995
22/4/2020,virus,1150
22/4/2020,vaccine,872
22/4/2020,total,578
22/4/2020,testing,1053
22/4/2020,test,610
22/4/2020,support,1669
22/4/2020,stop,654
22/4/2020,stay,788
22/4/2020,spread,963
22/4/2020,social,796
22/4/2020,safe,724
22/4/2020,risk,624
22/4/2020,response,918
22/4/2020,reported,519
22/4/2020,public,670
22/4/2020,positive,733
22/4/2020,patients,870
22/4/2020,pandemic.,917
22/4/2020,pandemic,2347
22/4/2020,number,609
22/4/2020,medical,570
22/4/2020,lockdown,1385
22/4/2020,lives,508
22/4/2020,live,659
22/4/2020,impact,619
22/4/2020,Health,657
22/4/2020,health,1717
22/4/2020,global,630
22/4/2020,getting,615
22/4/2020,fight,949
22/4/2020,face,616
22/4/2020,died,493
22/4/2020,deaths,1326
22/4/2020,death,836
22/4/2020,data,600
22/4/2020,crisis,1159
22/4/2020,confirmed,584
22/4/2020,cases,2557
22/4/2020,care,1242
23/4/2020,workers,911
23/4/2020,virus,1007
23/4/2020,vaccine,741
23/4/2020,total,538
23/4/2020,testing,925
23/4/2020,test,589
23/4/2020,support,1420
23/4/2020,stop,526
23/4/2020,stay,680
23/4/2020,spread,871
23/4/2020,social,669
23/4/2020,safe,608
23/4/2020,risk,503
23/4/2020,response,823
23/4/2020,reported,549
23/4/2020,public,597
23/4/2020,positive,725
23/4/2020,patients,928
23/4/2020,pandemic.,794
23/4/2020,pandemic,2075
23/4/2020,number,543
23/4/2020,medical,523
23/4/2020,lockdown,1158
23/4/2020,lives,442
23/4/2020,live,548
23/4/2020,impact,597
23/4/2020,Health,607
23/4/2020,health,1521
23/4/2020,global,527
23/4/2020,getting,515
23/4/2020,fight,856
23/4/2020,face,518
23/4/2020,died,455
23/4/2020,deaths,1088
23/4/2020,death,623
23/4/2020,data,543
23/4/2020,crisis,894
23/4/2020,confirmed,523
23/4/2020,cases,2365
23/4/2020,care,1026
24/4/2020,workers,903
24/4/2020,virus,1037
24/4/2020,vaccine,525
24/4/2020,total,609
24/4/2020,testing,822
24/4/2020,test,507
24/4/2020,support,1438
24/4/2020,stop,656
24/4/2020,stay,739
24/4/2020,spread,906
24/4/2020,social,701
24/4/2020,safe,614
24/4/2020,risk,486
24/4/2020,response,832
24/4/2020,reported,491
24/4/2020,public,659
24/4/2020,positive,615
24/4/2020,patients,899
24/4/2020,pandemic.,974
24/4/2020,pandemic,2082
24/4/2020,number,578
24/4/2020,medical,702
24/4/2020,lockdown,1084
24/4/2020,lives,420
24/4/2020,live,591
24/4/2020,impact,558
24/4/2020,Health,672
24/4/2020,health,1577
24/4/2020,global,571
24/4/2020,getting,545
24/4/2020,fight,933
24/4/2020,face,615
24/4/2020,died,448
24/4/2020,deaths,1246
24/4/2020,death,783
24/4/2020,data,521
24/4/2020,crisis,971
24/4/2020,confirmed,583
24/4/2020,cases,2499
24/4/2020,care,1006
25/4/2020,workers,387
25/4/2020,virus,665
25/4/2020,vaccine,329
25/4/2020,total,522
25/4/2020,testing,417
25/4/2020,test,279
25/4/2020,support,565
25/4/2020,stop,382
25/4/2020,stay,392
25/4/2020,spread,507
25/4/2020,social,446
25/4/2020,safe,340
25/4/2020,risk,345
25/4/2020,response,308
25/4/2020,reported,496
25/4/2020,public,349
25/4/2020,positive,522
25/4/2020,patients,533
25/4/2020,pandemic.,374
25/4/2020,pandemic,1048
25/4/2020,number,465
25/4/2020,medical,373
25/4/2020,lockdown,872
25/4/2020,lives,250
25/4/2020,live,246
25/4/2020,impact,207
25/4/2020,Health,370
25/4/2020,health,830
25/4/2020,global,300
25/4/2020,getting,322
25/4/2020,fight,456
25/4/2020,face,305
25/4/2020,died,358
25/4/2020,deaths,1027
25/4/2020,death,545
25/4/2020,data,286
25/4/2020,crisis,370
25/4/2020,confirmed,465
25/4/2020,cases,1952
25/4/2020,care,506
26/4/2020,workers,347
26/4/2020,virus,624
26/4/2020,vaccine,297
26/4/2020,total,462
26/4/2020,testing,377
26/4/2020,test,272
26/4/2020,support,505
26/4/2020,stop,369
26/4/2020,stay,364
26/4/2020,spread,724
26/4/2020,social,396
26/4/2020,safe,288
26/4/2020,risk,280
26/4/2020,response,288
26/4/2020,reported,308
26/4/2020,public,355
26/4/2020,positive,459
26/4/2020,patients,454
26/4/2020,pandemic.,329
26/4/2020,pandemic,970
26/4/2020,number,430
26/4/2020,medical,313
26/4/2020,lockdown,933
26/4/2020,lives,214
26/4/2020,live,213
26/4/2020,impact,171
26/4/2020,Health,393
26/4/2020,health,618
26/4/2020,global,230
26/4/2020,getting,256
26/4/2020,fight,450
26/4/2020,face,254
26/4/2020,died,315
26/4/2020,deaths,853
26/4/2020,death,464
26/4/2020,data,231
26/4/2020,crisis,306
26/4/2020,confirmed,395
26/4/2020,cases,1754
26/4/2020,care,387
27/4/2020,workers,1146
27/4/2020,virus,1078
27/4/2020,vaccine,507
27/4/2020,total,811
27/4/2020,testing,1144
27/4/2020,test,620
27/4/2020,support,1876
27/4/2020,stop,635
27/4/2020,stay,966
27/4/2020,spread,1111
27/4/2020,social,912
27/4/2020,safe,704
27/4/2020,risk,673
27/4/2020,response,950
27/4/2020,reported,634
27/4/2020,public,853
27/4/2020,positive,966
27/4/2020,patients,1072
27/4/2020,pandemic.,1125
27/4/2020,pandemic,2593
27/4/2020,number,853
27/4/2020,medical,604
27/4/2020,lockdown,2014
27/4/2020,lives,819
27/4/2020,live,702
27/4/2020,impact,697
27/4/2020,Health,813
27/4/2020,health,1942
27/4/2020,global,694
27/4/2020,getting,562
27/4/2020,fight,964
27/4/2020,face,664
27/4/2020,died,598
27/4/2020,deaths,1670
27/4/2020,death,866
27/4/2020,data,656
27/4/2020,crisis,1063
27/4/2020,confirmed,830
27/4/2020,cases,3230
27/4/2020,care,1231
28/4/2020,workers,1639
28/4/2020,virus,818
28/4/2020,vaccine,375
28/4/2020,total,584
28/4/2020,testing,796
28/4/2020,test,442
28/4/2020,support,1273
28/4/2020,stop,456
28/4/2020,stay,573
28/4/2020,spread,909
28/4/2020,social,677
28/4/2020,safe,559
28/4/2020,risk,506
28/4/2020,response,730
28/4/2020,reported,446
28/4/2020,public,588
28/4/2020,positive,741
28/4/2020,patients,779
28/4/2020,pandemic.,804
28/4/2020,pandemic,1848
28/4/2020,number,592
28/4/2020,medical,498
28/4/2020,lockdown,1366
28/4/2020,lives,919
28/4/2020,live,434
28/4/2020,impact,559
28/4/2020,Health,798
28/4/2020,health,1450
28/4/2020,global,544
28/4/2020,getting,454
28/4/2020,fight,867
28/4/2020,face,521
28/4/2020,died,663
28/4/2020,deaths,1385
28/4/2020,death,624
28/4/2020,data,507
28/4/2020,crisis,726
28/4/2020,confirmed,616
28/4/2020,cases,2463
28/4/2020,care,1211
29/4/2020,care,12128
29/4/2020,cases,29029
29/4/2020,crisis,10791
29/4/2020,death,13647
29/4/2020,deaths,22418
29/4/2020,die,6158
29/4/2020,died,8589
29/4/2020,getting,7622
29/4/2020,health,12101
29/4/2020,Health,7284
29/4/2020,life,6736
29/4/2020,live,6185
29/4/2020,lives,7085
29/4/2020,lockdown,12726
29/4/2020,mask,6837
29/4/2020,masks,7831
29/4/2020,number,7150
29/4/2020,pandemic,26047
29/4/2020,patients,12010
29/4/2020,positive,11443
29/4/2020,public,7831
29/4/2020,response,8679
29/4/2020,risk,6131
29/4/2020,safe,7015
29/4/2020,social,8623
29/4/2020,spread,9665
29/4/2020,stay,5793
29/4/2020,stop,7018
29/4/2020,support,9580
29/4/2020,test,8463
29/4/2020,tested,6197
29/4/2020,testing,7726
29/4/2020,week,6815
29/4/2020,WHO,7135
29/4/2020,workers,6042
30/4/2020,workers,7002
30/4/2020,VACCINE,6102
30/4/2020,total,4451
30/4/2020,tests,4916
30/4/2020,testing,8098
30/4/2020,tested,4987
30/4/2020,test,6467
30/4/2020,stop,5685
30/4/2020,stay,6072
30/4/2020,spread,6203
30/4/2020,social,5415
30/4/2020,response,6514
30/4/2020,public,5288
30/4/2020,positive,8027
30/4/2020,patients,8064
30/4/2020,pandemic,19881
30/4/2020,outbreak,4651
30/4/2020,numbers,4398
30/4/2020,number,5350
30/4/2020,medical,4380
30/4/2020,lockdown,10435
30/4/2020,lives,4365
30/4/2020,live,5235
30/4/2020,life,4994
30/4/2020,hospital,4631
30/4/2020,health,12092
30/4/2020,Fight,6029
30/4/2020,Dr,4854
30/4/2020,died,5850
30/4/2020,die,4441
30/4/2020,deaths,16260
30/4/2020,death,11018
30/4/2020,data,5161
30/4/2020,Crisis,9114
30/4/2020,cases,18421
30/4/2020,care,7694
1/5/2020,#lockdown,2703
1/5/2020,#pandemic,1834
1/5/2020,care,3508
1/5/2020,cases,10065
1/5/2020,confirmed,1950
1/5/2020,crisis,4451
1/5/2020,data,1995
1/5/2020,death,2264
1/5/2020,deaths,5317
1/5/2020,Dr,2072
1/5/2020,face,1984
1/5/2020,fight,2685
1/5/2020,Health,2191
1/5/2020,health,5288
1/5/2020,impact,2277
1/5/2020,life,1735
1/5/2020,lives,2191
1/5/2020,lockdown,3673
1/5/2020,number,2357
1/5/2020,pandemic,8800
1/5/2020,patients,3040
1/5/2020,positive,2938
1/5/2020,public,2453
1/5/2020,reported,1924
1/5/2020,response,2907
1/5/2020,risk,2116
1/5/2020,safe,2744
1/5/2020,social,2397
1/5/2020,spread,3044
1/5/2020,stay,2368
1/5/2020,support,4815
1/5/2020,test,1945
1/5/2020,testing,3061
1/5/2020,tests,2259
1/5/2020,total,2426
1/5/2020,virus,3339
1/5/2020,week,2131
1/5/2020,weeks,2153
1/5/2020,workers,5644
2/5/2020,#lockdown,1896
2/5/2020,#pandemic,1415
2/5/2020,care,1899
2/5/2020,cases,8579
2/5/2020,confirmed,1643
2/5/2020,crisis,2127
2/5/2020,data,1274
2/5/2020,death,2125
2/5/2020,deaths,4735
2/5/2020,Dr,1562
2/5/2020,face,1254
2/5/2020,fight,1778
2/5/2020,Health,1384
2/5/2020,health,2762
2/5/2020,impact,896
2/5/2020,life,1368
2/5/2020,lives,1753
2/5/2020,lockdown,2651
2/5/2020,number,1855
2/5/2020,pandemic,4844
2/5/2020,patients,2004
2/5/2020,positive,2381
2/5/2020,public,1462
2/5/2020,reported,1582
2/5/2020,response,1588
2/5/2020,risk,1442
2/5/2020,safe,1544
2/5/2020,social,1662
2/5/2020,spread,2505
2/5/2020,stay,1642
2/5/2020,support,2321
2/5/2020,test,1446
2/5/2020,testing,1952
2/5/2020,tests,1248
2/5/2020,total,2068
2/5/2020,virus,2616
2/5/2020,week,1233
2/5/2020,weeks,1071
2/5/2020,workers,2094
3/5/2020,workers,5559
3/5/2020,virus,19252
3/5/2020,vaccine,6385
3/5/2020,total,4968
3/5/2020,testing,6666
3/5/2020,tested,4171
3/5/2020,test,7185
3/5/2020,support,5357
3/5/2020,stop,5536
3/5/2020,stay,6414
3/5/2020,Spread,6837
3/5/2020,social,5269
3/5/2020,response,5231
3/5/2020,public,4701
3/5/2020,positive,7131
3/5/2020,patients,6867
3/5/2020,pandemic,16983
3/5/2020,numbers,5348
3/5/2020,number,5731
3/5/2020,medical,4706
3/5/2020,lockdown,11456
3/5/2020,lives,4653
3/5/2020,live,5175
3/5/2020,life,5563
3/5/2020,hospital,4906
3/5/2020,health,10440
3/5/2020,flu,5544
3/5/2020,fight,5900
3/5/2020,doctors,4786
3/5/2020,died,5845
3/5/2020,die,5230
3/5/2020,Deaths,18470
3/5/2020,death,12222
3/5/2020,data,4218
3/5/2020,crisis,6844
3/5/2020,cases,20366
3/5/2020,care,6448
4/5/2020,Workers,6577
4/5/2020,virus,17824
4/5/2020,vaccine,7227
4/5/2020,testing,7344
4/5/2020,test,6912
4/5/2020,support,7689
4/5/2020,Stop,6192
4/5/2020,STAY,6687
4/5/2020,spread,6806
4/5/2020,social,6812
4/5/2020,safe,4459
4/5/2020,response,6938
4/5/2020,Public,5476
4/5/2020,positive,7177
4/5/2020,patients,7624
4/5/2020,pandemic,20089
4/5/2020,numbers,4453
4/5/2020,number,5679
4/5/2020,medical,4557
4/5/2020,lockdown,12129
4/5/2020,live,5780
4/5/2020,life,5194
4/5/2020,Hospital,5091
4/5/2020,health,12406
4/5/2020,Global,5897
4/5/2020,Getting,5018
4/5/2020,fight,6425
4/5/2020,died,4583
4/5/2020,die,5074
4/5/2020,deaths,16727
4/5/2020,Death,11391
4/5/2020,data,4760
4/5/2020,crisis,8610
4/5/2020,cases,20111
4/5/2020,case,4382
4/5/2020,Care,7013
5/5/2020,workers,7243
5/5/2020,virus,18681
5/5/2020,vaccine,7534
5/5/2020,toll,5554
5/5/2020,tests,5029
5/5/2020,testing,7754
5/5/2020,test,6880
5/5/2020,support,11506
5/5/2020,Stop,5872
5/5/2020,stay,6554
5/5/2020,spread,7260
5/5/2020,social,7276
5/5/2020,Response,9752
5/5/2020,public,6226
5/5/2020,positive,8426
5/5/2020,patients,8500
5/5/2020,pandemic,21890
5/5/2020,number,5863
5/5/2020,lockdown,11496
5/5/2020,lives,5283
5/5/2020,Live,6080
5/5/2020,life,5502
5/5/2020,impact,4944
5/5/2020,hospital,5256
5/5/2020,health,14149
5/5/2020,GLOBAL,6513
5/5/2020,force,4972
5/5/2020,fight,6173
5/5/2020,Dr,5988
5/5/2020,died,5315
5/5/2020,Die,5344
5/5/2020,deaths,20810
5/5/2020,death,14751
5/5/2020,data,5270
5/5/2020,crisis,10652
5/5/2020,cases,19208
5/5/2020,case,5342
5/5/2020,care,9141
6/5/2020,Care,7895
6/5/2020,case,4804
6/5/2020,cases,17385
6/5/2020,crisis,9004
6/5/2020,Data,4665
6/5/2020,death,12931
6/5/2020,deaths,18123
6/5/2020,die,4996
6/5/2020,died,4794
6/5/2020,Dr,5078
6/5/2020,fight,5375
6/5/2020,force,4837
6/5/2020,global,5459
6/5/2020,health,12226
6/5/2020,hospital,4634
6/5/2020,LIFE,5115
6/5/2020,live,5492
6/5/2020,lives,4661
6/5/2020,lockdown,10342
6/5/2020,number,5117
6/5/2020,numbers,4232
6/5/2020,pandemic,18709
6/5/2020,patients,7471
6/5/2020,positive,7484
6/5/2020,public,5312
6/5/2020,response,8009
6/5/2020,social,6351
6/5/2020,spread,6653
6/5/2020,stay,5725
6/5/2020,Stop,5331
6/5/2020,support,9099
6/5/2020,test,6306
6/5/2020,tested,4260
6/5/2020,testing,6713
6/5/2020,tests,4530
6/5/2020,toll,4768
6/5/2020,vaccine,6829
6/5/2020,Workers,6380
7/5/2020,care,8654
7/5/2020,cases,17171
7/5/2020,crisis,9860
7/5/2020,data,4818
7/5/2020,death,12908
7/5/2020,deaths,16591
7/5/2020,die,4982
7/5/2020,died,5141
7/5/2020,Dr,5303
7/5/2020,fight,5594
7/5/2020,force,5469
7/5/2020,Health,14280
7/5/2020,hospital,4674
7/5/2020,impact,4516
7/5/2020,Life,5166
7/5/2020,Live,5379
7/5/2020,lives,4660
7/5/2020,lockdown,11354
7/5/2020,Medical,5077
7/5/2020,number,4971
7/5/2020,Nurses,4347
7/5/2020,pandemic,20657
7/5/2020,patients,9395
7/5/2020,positive,7229
7/5/2020,public,5382
7/5/2020,response,7735
7/5/2020,risk,4464
7/5/2020,Safe,4355
7/5/2020,social,5578
7/5/2020,spread,6756
7/5/2020,stay,6286
7/5/2020,stop,5568
7/5/2020,support,7834
7/5/2020,test,6222
7/5/2020,tested,4617
7/5/2020,testing,8218
7/5/2020,tests,4344
7/5/2020,vaccine,5844
7/5/2020,Workers,8010
8/5/2020,care,9123
8/5/2020,cases,19714
8/5/2020,crisis,10328
8/5/2020,data,5320
8/5/2020,death,11400
8/5/2020,Deaths,15637
8/5/2020,die,6025
8/5/2020,died,5499
8/5/2020,Dr,4986
8/5/2020,fight,5739
8/5/2020,health,14506
8/5/2020,Hospital,5055
8/5/2020,impact,4950
8/5/2020,life,5727
8/5/2020,live,6053
8/5/2020,lockdown,13033
8/5/2020,medical,4636
8/5/2020,number,5324
8/5/2020,pandemic,23324
8/5/2020,patients,9409
8/5/2020,positive,11176
8/5/2020,public,6238
8/5/2020,response,7469
8/5/2020,risk,4744
8/5/2020,safe,4766
8/5/2020,social,5649
8/5/2020,spread,7159
8/5/2020,Stay,6377
8/5/2020,stop,5893
8/5/2020,support,7686
8/5/2020,test,7256
8/5/2020,tested,6857
8/5/2020,testing,8850
8/5/2020,tests,5892
8/5/2020,vaccine,5391
8/5/2020,week,4924
8/5/2020,workers,8244
9/5/2020,care,8341
9/5/2020,cases,20822
9/5/2020,crisis,8852
9/5/2020,data,4768
9/5/2020,death,10627
9/5/2020,deaths,15151
9/5/2020,die,5833
9/5/2020,died,6212
9/5/2020,Dr,5055
9/5/2020,fight,6541
9/5/2020,health,14114
9/5/2020,hospital,4878
9/5/2020,impact,5129
9/5/2020,life,5858
9/5/2020,Live,5995
9/5/2020,Lives,4954
9/5/2020,lockdown,12610
9/5/2020,mask,4885
9/5/2020,number,5170
9/5/2020,pandemic,21736
9/5/2020,patients,9190
9/5/2020,Positive,14638
9/5/2020,public,6361
9/5/2020,rate,4858
9/5/2020,response,7109
9/5/2020,safe,4960
9/5/2020,social,5919
9/5/2020,spread,7590
9/5/2020,stay,6349
9/5/2020,stop,5749
9/5/2020,support,7023
9/5/2020,test,8540
9/5/2020,tested,8008
9/5/2020,testing,9590
9/5/2020,tests,7474
9/5/2020,vaccine,5366
9/5/2020,week,4789
9/5/2020,Workers,7044
10/5/2020,care,7196
10/5/2020,case,4056
10/5/2020,cases,21434
10/5/2020,crisis,6952
10/5/2020,Death,11625
10/5/2020,deaths,14799
10/5/2020,die,5596
10/5/2020,died,6113
10/5/2020,Dr,4512
10/5/2020,fight,5604
10/5/2020,Global,4115
10/5/2020,health,11088
10/5/2020,hospital,4379
10/5/2020,life,5531
10/5/2020,live,5831
10/5/2020,lives,4422
10/5/2020,lockdown,10909
10/5/2020,mask,4282
10/5/2020,masks,4674
10/5/2020,number,5064
10/5/2020,pandemic,16934
10/5/2020,patients,7749
10/5/2020,positive,12532
10/5/2020,public,4968
10/5/2020,response,7641
10/5/2020,safe,4237
10/5/2020,social,5637
10/5/2020,Spread,6474
10/5/2020,Stay,6108
10/5/2020,stop,5220
10/5/2020,support,4612
10/5/2020,test,8292
10/5/2020,tested,6801
10/5/2020,testing,8198
10/5/2020,tests,5190
10/5/2020,total,4563
10/5/2020,Vaccine,5096
10/5/2020,weeks,4093
10/5/2020,workers,5181
11/5/2020,care,6714
11/5/2020,Case,4327
11/5/2020,cases,20415
11/5/2020,crisis,5838
11/5/2020,death,11356
11/5/2020,deaths,16679
11/5/2020,die,5120
11/5/2020,died,6085
11/5/2020,fight,5188
11/5/2020,global,4073
11/5/2020,health,10024
11/5/2020,hospital,4068
11/5/2020,life,5431
11/5/2020,live,5013
11/5/2020,lives,4642
11/5/2020,lockdown,13416
11/5/2020,number,5123
11/5/2020,numbers,4063
11/5/2020,Pandemic,15312
11/5/2020,patients,7890
11/5/2020,positive,10205
11/5/2020,public,5120
11/5/2020,Rate,4397
11/5/2020,response,6436
11/5/2020,risk,4052
11/5/2020,safe,4106
11/5/2020,social,5145
11/5/2020,spread,5998
11/5/2020,stay,7884
11/5/2020,STOP,5102
11/5/2020,support,4050
11/5/2020,test,6822
11/5/2020,tested,5361
11/5/2020,testing,6356
11/5/2020,tests,4556
11/5/2020,Total,4416
11/5/2020,Vaccine,4225
11/5/2020,workers,4668
12/5/2020,care,6999
12/5/2020,Cases,19062
12/5/2020,crisis,7739
12/5/2020,death,9679
12/5/2020,deaths,14621
12/5/2020,die,4670
12/5/2020,died,4929
12/5/2020,Dr,4056
12/5/2020,face,4648
12/5/2020,fight,5069
12/5/2020,Health,11880
12/5/2020,Life,5472
12/5/2020,Live,5456
12/5/2020,Lives,4182
12/5/2020,LOCKDOWN,12795
12/5/2020,masks,4689
12/5/2020,number,5149
12/5/2020,numbers,4313
12/5/2020,nursing,4695
12/5/2020,pandemic,18116
12/5/2020,patients,7660
12/5/2020,positive,8443
12/5/2020,public,5968
12/5/2020,response,7304
12/5/2020,risk,4632
12/5/2020,safe,4872
12/5/2020,social,5947
12/5/2020,Spread,6885
12/5/2020,stay,5869
12/5/2020,stop,5278
12/5/2020,support,6068
12/5/2020,Test,6886
12/5/2020,Tested,5362
12/5/2020,testing,9355
12/5/2020,tests,4185
12/5/2020,vaccine,4545
12/5/2020,week,4643
12/5/2020,workers,5726
13/5/2020,care,8937
13/5/2020,cases,18608
13/5/2020,crisis,8158
13/5/2020,data,4409
13/5/2020,death,10878
13/5/2020,deaths,15651
13/5/2020,die,4905
13/5/2020,died,6103
13/5/2020,Dr,6440
13/5/2020,Fauci,7143
13/5/2020,fight,5753
13/5/2020,global,4340
13/5/2020,Health,13643
13/5/2020,hospital,4335
13/5/2020,LIFE,6006
13/5/2020,live,5858
13/5/2020,lives,4682
13/5/2020,lockdown,10673
13/5/2020,masks,4354
13/5/2020,number,4983
13/5/2020,nurses,6572
13/5/2020,outbreak,4405
13/5/2020,pandemic,19477
13/5/2020,patients,7861
13/5/2020,positive,7048
13/5/2020,public,5758
13/5/2020,response,7533
13/5/2020,risk,4707
13/5/2020,safe,4475
13/5/2020,Social,5592
13/5/2020,spread,6985
13/5/2020,stay,5613
13/5/2020,stop,5272
13/5/2020,support,6559
13/5/2020,test,7357
13/5/2020,tested,4605
13/5/2020,testing,8961
13/5/2020,vaccine,6101
13/5/2020,workers,5589
14/5/2020,care,10570
14/5/2020,cases,20138
14/5/2020,crisis,9242
14/5/2020,data,5239
14/5/2020,death,10966
14/5/2020,deaths,16228
14/5/2020,die,5282
14/5/2020,died,6101
14/5/2020,Dr,6065
14/5/2020,face,4752
14/5/2020,Fight,5817
14/5/2020,global,4960
14/5/2020,Health,15445
14/5/2020,Impact,4805
14/5/2020,life,5898
14/5/2020,live,6906
14/5/2020,Lockdown,11118
14/5/2020,number,5202
14/5/2020,outbreak,4686
14/5/2020,pandemic,21760
14/5/2020,patients,8005
14/5/2020,positive,7894
14/5/2020,Public,8171
14/5/2020,response,7853
14/5/2020,risk,5527
14/5/2020,safe,5371
14/5/2020,social,6170
14/5/2020,spread,7003
14/5/2020,Stay,6812
14/5/2020,stop,5707
14/5/2020,support,7544
14/5/2020,test,7991
14/5/2020,tested,4676
14/5/2020,testing,7846
14/5/2020,vaccine,7614
14/5/2020,workers,6191
15/5/2020,care,9046
15/5/2020,cases,18145
15/5/2020,crisis,8933
15/5/2020,data,4737
15/5/2020,death,9065
15/5/2020,deaths,14617
15/5/2020,Die,4996
15/5/2020,died,5301
15/5/2020,Dr,6045
15/5/2020,face,4407
15/5/2020,Fight,5002
15/5/2020,flu,4373
15/5/2020,Global,4922
15/5/2020,Health,15935
15/5/2020,impact,4381
15/5/2020,life,5614
15/5/2020,live,6422
15/5/2020,lives,4827
15/5/2020,lockdown,8807
15/5/2020,mask,4575
15/5/2020,masks,4471
15/5/2020,number,4629
15/5/2020,Pandemic,20245
15/5/2020,patients,8074
15/5/2020,Positive,6997
15/5/2020,Public,6385
15/5/2020,response,7390
15/5/2020,risk,4922
15/5/2020,safe,4958
15/5/2020,social,5611
15/5/2020,spread,6828
15/5/2020,stay,6319
15/5/2020,Stop,5317
15/5/2020,support,7157
15/5/2020,test,8748
15/5/2020,testing,7991
15/5/2020,vaccine,8830
15/5/2020,workers,5979
16/5/2020,care,9550
16/5/2020,cases,20310
16/5/2020,crisis,8619
16/5/2020,data,4942
16/5/2020,death,10070
16/5/2020,deaths,17185
16/5/2020,die,4912
16/5/2020,died,5494
16/5/2020,Fight,5221
16/5/2020,global,4688
16/5/2020,health,14749
16/5/2020,Life,5414
16/5/2020,Live,6591
16/5/2020,lockdown,10763
16/5/2020,Mask,4512
16/5/2020,number,5369
16/5/2020,pandemic,21640
16/5/2020,patients,8755
16/5/2020,positive,7616
16/5/2020,public,6380
16/5/2020,response,7272
16/5/2020,risk,4995
16/5/2020,safe,5258
16/5/2020,social,5904
16/5/2020,spread,6727
16/5/2020,Stay,6033
16/5/2020,stop,5583
16/5/2020,support,7776
16/5/2020,test,7733
16/5/2020,tested,4697
16/5/2020,testing,8573
16/5/2020,vaccine,9847
16/5/2020,week,4852
16/5/2020,workers,6403
17/5/2020,care,12567
17/5/2020,Cases,34932
17/5/2020,crisis,11270
17/5/2020,death,18955
17/5/2020,deaths,29716
17/5/2020,die,7779
17/5/2020,died,10780
17/5/2020,fight,7431
17/5/2020,health,18870
17/5/2020,hospital,6961
17/5/2020,life,8818
17/5/2020,live,8816
17/5/2020,LOCKDOWN,17111
17/5/2020,mask,6899
17/5/2020,masks,6917
17/5/2020,Number,8538
17/5/2020,numbers,7192
17/5/2020,Nursing,6679
17/5/2020,pandemic,28064
17/5/2020,patients,14389
17/5/2020,positive,12548
17/5/2020,Public,8492
17/5/2020,response,10883
17/5/2020,risk,7014
17/5/2020,safe,7231
17/5/2020,social,8357
17/5/2020,spread,9884
17/5/2020,stay,8751
17/5/2020,Stop,9135
17/5/2020,support,8012
17/5/2020,test,10769
17/5/2020,tested,6844
17/5/2020,testing,12242
17/5/2020,total,7777
17/5/2020,vaccine,13032
17/5/2020,workers,8292
18/5/2020,care,11087
18/5/2020,cases,32462
18/5/2020,Crisis,10644
18/5/2020,Death,17034
18/5/2020,Deaths,25159
18/5/2020,die,7197
18/5/2020,died,9601
18/5/2020,face,6314
18/5/2020,fight,6929
18/5/2020,Health,18744
18/5/2020,life,8377
18/5/2020,live,8648
18/5/2020,lives,6434
18/5/2020,lockdown,18244
18/5/2020,mask,7385
18/5/2020,masks,6759
18/5/2020,number,8032
18/5/2020,numbers,6789
18/5/2020,nursing,6780
18/5/2020,pandemic,25169
18/5/2020,patients,12102
18/5/2020,positive,12273
18/5/2020,PUBLIC,8672
18/5/2020,response,10644
18/5/2020,risk,6784
18/5/2020,safe,7191
18/5/2020,social,8312
18/5/2020,spread,9703
18/5/2020,stay,8459
18/5/2020,stop,9202
18/5/2020,support,7232
18/5/2020,test,10835
18/5/2020,tested,6681
18/5/2020,testing,10599
18/5/2020,total,6682
18/5/2020,vaccine,13044
18/5/2020,workers,7472
19/5/2020,Care,14459
19/5/2020,cases,35717
19/5/2020,crisis,14234
19/5/2020,data,10024
19/5/2020,death,16567
19/5/2020,deaths,24175
19/5/2020,died,8895
19/5/2020,drug,9839
19/5/2020,fight,9118
19/5/2020,global,7806
19/5/2020,Health,25372
19/5/2020,Hospital,7494
19/5/2020,hydroxychloroquine,10539
19/5/2020,life,9305
19/5/2020,Live,10324
19/5/2020,lockdown,18771
19/5/2020,mask,8360
19/5/2020,Medical,7728
19/5/2020,number,8558
19/5/2020,pandemic,33652
19/5/2020,patients,15684
19/5/2020,positive,16640
19/5/2020,public,10272
19/5/2020,Response,13556
19/5/2020,Risk,9150
19/5/2020,safe,9197
19/5/2020,social,9945
